43,2,2211,2623
43,2,3613,2628
43,2,3573,2632
43,2,3504,2633
43,2,2680,2640
43,2,3178,2645
43,2,2466,2646
43,2,3061,2646
43,2,3313,2645
43,2,2248,2649
43,2,2939,2651
43,2,2188,2654
43,2,2894,2654
43,2,2780,2655
43,2,3601,2656
43,2,2604,2663
43,2,2309,2666
43,2,2281,2667
43,2,3341,2668
43,2,2220,2668
43,2,3412,2674
43,2,3197,2677
43,2,2997,2679
43,2,3039,2684
43,2,3665,2690
43,2,2256,2694
43,2,2448,2704
43,2,3298,2704
43,2,2163,2707
43,2,2849,2707
43,2,2901,2709
43,2,2525,2712
43,2,2654,2718
43,2,2960,2721
43,2,2193,2724
43,2,3534,2730
43,2,2166,2748
43,2,2718,2749
43,2,3557,2758
43,2,3590,2764
43,2,2236,2767
43,2,3039,2768
43,2,3237,2768
43,2,2343,2770
43,2,2914,2777
43,2,2835,2778
43,2,3086,2781
43,2,3670,2782
43,2,3064,2791
43,2,2907,2792
43,2,2176,2796
43,2,2991,2802
43,2,3380,2806
43,2,3733,2825
43,2,2779,2829
43,2,2543,2836
43,2,2698,2837
43,2,2635,2838
43,2,2340,2840
43,2,2925,2841
43,2,3057,2841
43,2,2966,2855
43,2,2303,2857
43,2,2702,2878
43,2,3191,2881
43,2,2888,2889
43,2,3004,2897
43,2,2783,2898
43,2,2601,2909
43,2,3262,2910
43,2,3111,2918
43,2,2515,2919
43,2,2743,2921
43,2,3662,2934
43,2,3685,2935
43,2,2942,2938
43,2,2881,2939
43,2,2832,2946
43,2,3041,2962
43,2,2725,2963
43,2,2670,2965
43,2,3632,2969
43,2,3283,2972
43,2,3199,2979
43,2,2342,2986
43,2,3287,2987
43,2,3602,2990
43,2,2513,2992
43,2,2631,3000
43,2,2792,3008
43,2,3284,3013
43,2,2392,3015
43,2,2500,3023
43,2,2936,3026
43,2,3116,3036
43,2,2848,3039
43,2,3039,3039
43,2,2558,3053
43,2,2808,3052
43,2,2922,3069
43,2,3151,3071
43,2,2771,3072
43,2,2445,3088
43,2,2510,3091
43,2,2894,3113
43,2,2361,3120
43,2,2294,3123
43,2,3010,3128
43,2,3224,3135
43,2,3160,3141
43,2,2491,3147
43,2,3104,3152
43,2,2602,3163
43,2,2718,3174
43,2,2944,3174
43,2,2656,3176
43,2,2456,3185
43,2,3347,3202
43,2,3160,3206
43,2,2510,3210
43,2,3002,3210
43,2,2887,3214
43,2,3201,3232
43,2,3082,3234
43,2,3252,3248
43,2,2937,3271
43,2,3152,3290
43,2,3091,3310
43,2,3408,3315
43,2,2877,3323
43,2,3231,3334
43,2,2963,3338
43,2,2998,3346
43,2,3206,3369
43,2,3068,3372
43,2,3124,3374
43,2,2919,3374
43,2,3311,3380
43,2,2786,3399
43,2,3103,3414
43,2,3039,3418
43,2,2871,3420
43,2,3220,3429
43,2,2970,3449
43,2,3445,3463
43,2,3066,3483
43,2,3097,3504
43,2,3152,3542
43,2,3279,3572
43,2,3203,3606
43,2,3319,3622
43,3,2273,952
43,3,2679,1007
43,3,2598,1021
43,3,2674,1025
43,3,2652,1032
43,3,2797,1058
43,3,2801,1072
43,3,2777,1076
43,3,2763,1200
43,3,2721,1214
43,3,2890,1217
43,3,2842,1234
43,3,2696,1257
43,3,2882,1261
43,3,2610,1293
43,3,3500,1304
43,3,2815,1374
43,3,3017,1444
43,3,3019,1460
43,3,2994,1490
43,3,2968,1540
43,3,2342,1600
43,3,2486,1734
43,3,2512,1989
43,3,2593,2018
43,3,2407,2087
43,3,2409,2194
43,3,3538,2274
43,3,3313,2321
43,3,3506,2409
43,3,2868,2439
43,3,2294,2704
43,3,2816,2719
43,3,2295,2732
43,3,3574,2759
43,3,3655,2775
43,3,3546,2782
43,3,3620,2794
43,3,3195,2907
43,3,3671,2956
43,3,2470,3019
43,3,2478,3083
43,3,2566,3095
43,3,3431,3311
43,3,3408,3351
43,3,3072,3502
43,3,3168,3552
43,4,2563,1364
43,4,2612,1480
43,4,2350,1503
43,4,2552,1518
43,4,2324,1553
43,4,2645,1564
43,4,2414,1611
43,4,2775,1627
43,4,2776,1733
43,4,2706,1770
43,4,2578,1787
43,4,2500,1807
43,4,2589,1809
43,4,2870,1837
43,4,2579,1847
43,4,2730,1892
43,4,2403,1896
43,4,2546,1930
43,4,2829,1947
43,4,2555,2009
43,4,2672,2010
43,4,2851,2082
43,4,2573,2086
43,4,2649,2089
43,4,2469,2101
43,4,2446,2119
43,4,2919,2160
43,4,2686,2174
43,4,2823,2176
43,4,2795,2204
43,4,2458,2205
43,4,2821,2212
43,4,2953,2232
43,4,2552,2240
43,4,2675,2244
43,4,2760,2281
43,4,2835,2285
43,4,2355,2300
43,4,2657,2326
43,4,3175,2326
43,4,2610,2329
43,4,3073,2333
43,4,3377,2336
43,4,3532,2348
43,4,2794,2358
43,4,3407,2361
43,4,2435,2362
43,4,3480,2366
43,4,3277,2369
43,4,2785,2372
43,4,2904,2373
43,4,2693,2374
43,4,3369,2374
43,4,3422,2375
43,4,3579,2398
43,4,2375,2406
43,4,2459,2406
43,4,3208,2406
43,4,2953,2435
43,4,2607,2438
43,4,3122,2437
43,4,3412,2437
43,4,2836,2449
43,4,2471,2451
43,4,2365,2457
43,4,3335,2456
43,4,3002,2459
43,4,2523,2468
43,4,2748,2474
43,4,2568,2476
43,4,3481,2497
43,4,2661,2498
43,4,2860,2502
43,4,3116,2505
43,4,2483,2513
43,4,3287,2513
43,4,2789,2514
43,4,3199,2514
43,4,3457,2520
43,4,3338,2526
43,4,2770,2534
43,4,2938,2534
43,4,2624,2537
43,4,2385,2542
43,4,2644,2547
43,4,2720,2551
43,4,3220,2556
43,4,3097,2562
43,4,3502,2571
43,4,3193,2574
43,4,3524,2578
43,4,3147,2583
43,4,2991,2585
43,4,3358,2594
43,4,2553,2596
43,4,3273,2601
43,4,3518,2606
43,4,2217,2607
43,4,2788,2608
43,4,2416,2623
43,4,3226,2624
43,4,3313,2630
43,4,2811,2639
43,4,3197,2644
43,4,3069,2658
43,4,2951,2661
43,4,3405,2661
43,4,2695,2663
43,4,2551,2664
43,4,2620,2674
43,4,3354,2675
43,4,2564,2680
43,4,2781,2686
43,4,3059,2688
43,4,3215,2700
43,4,2465,2702
43,4,3282,2707
43,4,3659,2710
43,4,3009,2716
43,4,2511,2731
43,4,2639,2735
43,4,2735,2737
43,4,3221,2758
43,4,2959,2772
43,4,3017,2774
43,4,2846,2793
43,4,2763,2794
43,4,3362,2804
43,4,2785,2805
43,4,2998,2809
43,4,2546,2815
43,4,2704,2817
43,4,2910,2835
43,4,2958,2840
43,4,3038,2843
43,4,2606,2870
43,4,2871,2880
43,4,2686,2892
43,4,2574,2911
43,4,3095,2921
43,4,2951,2944
43,4,2341,2969
43,4,2687,2972
43,4,2530,2986
43,4,3019,2989
43,4,3178,2997
43,4,2609,2998
43,4,2774,3008
43,4,2934,3012
43,4,2693,3014
43,4,2411,3021
43,4,2677,3026
43,4,2830,3041
43,4,3095,3064
43,4,2794,3065
43,4,2544,3068
43,4,2749,3088
43,4,3142,3089
43,4,2910,3093
43,4,2495,3095
43,4,2530,3128
43,4,3024,3143
43,4,3246,3148
43,4,2479,3168
43,4,3117,3168
43,4,2641,3191
43,4,2702,3199
43,4,2606,3209
43,4,2902,3209
43,4,2989,3228
43,4,3074,3247
43,4,2966,3250
43,4,2986,3253
43,4,3153,3272
43,4,2928,3291
43,4,3077,3307
43,4,2979,3343
43,4,2862,3346
43,4,3181,3382
43,4,3076,3393
43,4,2920,3394
43,4,3054,3407
43,4,2770,3420
43,4,3286,3433
43,4,2886,3438
43,4,3095,3441
43,4,2964,3468
43,4,3028,3513
43,4,3268,3585
44,0,3068,1494
44,0,3599,1866
44,0,3360,2145
44,1,2950,1240
44,1,3375,1740
44,2,3458,1727
44,2,3384,1777
44,2,3393,1839
44,2,3292,1921
44,2,3254,1931
44,2,3221,1935
44,2,3229,1995
44,2,3272,2027
44,2,3255,2051
44,2,3498,2052
44,2,3479,2061
44,2,3196,2065
44,2,3163,2065
44,2,3267,2074
44,2,3458,2081
44,2,3239,2090
44,2,3034,2107
44,2,3157,2108
44,2,3262,2116
44,2,3182,2131
44,2,3277,2144
44,2,3405,2157
44,2,3426,2166
44,2,3256,2172
44,2,3302,2214
44,3,3131,1472
44,3,3138,1488
44,3,3449,1750
44,3,3376,1840
44,3,3340,1991
44,3,3286,1993
44,3,3215,2038
44,3,3205,2047
44,3,3282,2064
44,3,3213,2084
44,3,3169,2182
44,3,3193,2190
44,3,3326,2206
44,3,3273,2221
44,3,3273,2242
45,0,2519,1068
45,0,2546,1423
45,0,2108,2048
45,0,2633,3200
45,1,2696,1267
45,1,2663,1312
45,1,2685,1418
45,1,1689,1425
45,1,2716,1480
45,1,1549,1650
45,1,1711,1700
45,2,2691,1021
45,2,2580,1035
45,2,2616,1034
45,2,2688,1034
45,2,2651,1043
45,2,2623,1069
45,2,2696,1070
45,2,2550,1073
45,2,2472,1080
45,2,2554,1090
45,2,2712,1090
45,2,2593,1093
45,2,2471,1110
45,2,2655,1113
45,2,2271,1113
45,2,2251,1133
45,2,2304,1135
45,2,2521,1138
45,2,2575,1140
45,2,2617,1205
45,2,2559,1211
45,2,2728,1290
45,2,2368,1294
45,2,2760,1295
45,2,2530,1302
45,2,2561,1319
45,2,2587,1342
45,2,2558,1342
45,2,2670,1346
45,2,2500,1350
45,2,2593,1362
45,2,2623,1365
45,2,2518,1373
45,2,2490,1377
45,2,2555,1399
45,2,2467,1405
45,2,2598,1423
45,2,2645,1427
45,2,2708,1431
45,2,1630,1440
45,2,1755,1447
45,2,1679,1451
45,2,1943,1470
45,2,1694,1477
45,2,1822,1478
45,2,1593,1488
45,2,2663,1488
45,2,1714,1497
45,2,2700,1497
45,2,2751,1502
45,2,2679,1514
45,2,1754,1519
45,2,1707,1544
45,2,1590,1560
45,2,1782,1563
45,2,2337,1568
45,2,1804,1569
45,2,1754,1580
45,2,1571,1584
45,2,1517,1593
45,2,1560,1594
45,2,1863,1594
45,2,1725,1631
45,2,2193,1631
45,2,1662,1637
45,2,2290,1649
45,2,2202,1666
45,2,1766,1669
45,2,1500,1670
45,2,1878,1670
45,2,2167,1673
45,2,1577,1676
45,2,1549,1684
45,2,1849,1687
45,2,2109,1690
45,2,1598,1693
45,2,1576,1697
45,2,1545,1705
45,2,1926,1712
45,2,1603,1715
45,2,1495,1722
45,2,2347,1723
45,2,2166,1729
45,2,2346,1744
45,2,2093,1748
45,2,2129,1749
45,2,2187,1757
45,2,1602,1757
45,2,1832,1766
45,2,2089,1776
45,2,2139,1792
45,2,2185,1805
45,2,2074,1816
45,2,2135,1874
45,2,2084,1884
45,2,1792,1892
45,2,2084,2016
45,2,2046,2037
45,2,2151,2132
45,2,2266,2665
45,3,2589,1011
45,3,2624,1020
45,3,2673,1054
45,3,2665,1088
45,3,2498,1111
45,3,2553,1127
45,3,2519,1169
45,3,2544,1174
45,3,2646,1298
45,3,2544,1315
45,3,2692,1380
45,3,2676,1387
45,3,1727,1428
45,3,1848,1476
45,3,1864,1543
45,3,1626,1630
45,3,1928,1647
45,3,2166,1654
45,3,2289,1670
45,3,2089,1698
45,3,1558,1752
45,3,1910,1794
45,3,1835,1800
45,3,2093,1814
45,3,1725,1868
45,3,1756,1874
45,3,2199,1917
46,0,5418,1338
46,1,5492,1329
46,1,5569,1432
46,1,5599,1485
46,1,5371,2085
47,0,1931,1020
47,0,2764,1361
47,0,3547,1416
47,0,1027,1483
47,0,3829,1756
47,0,3604,1791
47,0,1552,2314
47,0,3359,2425
47,0,3572,2834
47,0,3726,2834
47,0,2813,2900
47,0,3717,3033
47,0,856,3059
47,1,1608,754
47,1,2373,882
47,1,2692,958
47,1,921,1202
47,1,1154,1228
47,1,2511,1300
47,1,1122,1329
47,1,3836,1335
47,1,742,1365
47,1,1209,1425
47,1,2066,1766
47,1,4888,2858
47,1,3628,2918
47,1,1598,3141
47,2,3958,1788
47,2,3972,1896
47,2,3822,1897
47,2,3873,2019
47,2,4015,2109
47,2,4137,2126
47,2,3626,2129
47,2,3960,2141
47,2,4042,2167
47,2,3785,2177
47,2,3908,2180
47,2,3859,2270
47,2,3355,2299
47,2,3482,2428
47,2,4289,2457
47,2,3761,2465
47,2,4156,2483
47,2,4094,2544
47,2,3298,2585
47,2,4523,2613
47,2,4412,2631
47,2,3909,2632
47,2,4582,2689
47,2,3914,2694
47,2,3767,2711
47,2,3986,2745
47,2,3793,2759
47,2,3904,2817
47,2,4707,2823
47,2,4011,2830
47,2,4765,2837
47,2,4423,2843
47,2,3877,2870
47,2,3957,2886
47,2,3172,2904
47,2,4705,2914
47,2,3242,2958
47,2,4688,2990
47,2,4577,2996
47,2,4480,2998
47,2,3330,3004
47,2,4600,3015
47,2,3187,3025
47,2,4668,3030
47,2,4143,3039
47,2,4518,3070
47,2,3866,3075
47,2,3930,3085
47,3,4116,2539
47,3,4586,2719
47,3,4594,2981
47,4,3929,1791
47,4,3802,1862
47,4,3911,1911
47,4,3833,2041
47,4,4027,2093
47,4,4138,2101
47,4,3999,2155
47,4,3778,2155
47,4,3892,2164
47,4,3879,2176
47,4,3369,2317
47,4,3726,2353
47,4,3847,2411
47,4,4257,2425
47,4,3450,2429
47,4,4179,2480
47,4,3742,2506
47,4,4375,2542
47,4,3263,2574
47,4,3886,2622
47,4,3887,2709
47,4,3983,2730
47,4,3760,2762
47,4,3904,2798
47,4,4441,2836
47,4,4026,2849
47,4,3163,2874
47,4,3902,2885
47,4,3217,2969
47,4,4378,2981
47,4,3175,3007
47,4,3826,3074
47,4,3946,3141
48,0,3448,1332
48,0,4127,1377
48,0,3434,2052
48,0,3761,2267
48,0,3360,2398
48,1,4210,871
48,1,4109,1241
48,1,4061,1305
48,1,4140,1337
48,1,4065,1354
48,1,3730,1905
48,1,3629,2071
48,1,3725,2168
48,1,3702,2407
48,1,3540,2607
48,2,3674,457
48,2,3948,716
48,2,3996,737
48,2,4179,740
48,2,4014,774
48,2,4208,781
48,2,4265,798
48,2,4090,800
48,2,4167,801
48,2,4107,813
48,2,4092,835
48,2,4112,1066
48,2,4114,1297
48,2,4072,1320
48,2,4080,1329
48,2,4051,1383
48,2,4057,1406
48,2,4180,1452
48,2,4117,1466
48,2,4146,1468
48,2,3953,1567
48,2,3816,1634
48,2,3517,1971
48,2,3484,2025
48,2,3641,2031
48,2,3458,2038
48,2,3570,2057
48,2,3566,2088
48,2,3623,2090
48,2,3865,2118
48,2,3292,2126
48,2,3683,2135
48,2,3684,2156
48,2,3785,2157
48,2,3743,2179
48,2,3685,2184
48,2,3766,2195
48,2,3564,2197
48,2,3685,2213
48,2,3600,2214
48,2,3817,2251
48,2,3787,2254
48,2,3591,2255
48,2,3620,2278
48,2,3797,2285
48,2,3691,2329
48,2,3649,2330
48,2,3605,2331
48,2,3731,2339
48,2,3681,2360
48,2,3520,2368
48,2,3738,2372
48,2,3620,2378
48,2,3716,2428
48,2,3105,2430
48,2,3601,2449
48,2,3588,2489
48,2,3645,2492
48,2,3598,2512
48,2,3495,2524
48,2,3281,2525
48,2,3637,2532
48,2,3261,2572
48,2,3470,2578
48,2,3304,2586
48,2,3178,2654
48,3,4278,633
48,3,4239,712
48,3,4026,762
48,3,4283,762
48,3,4224,779
48,3,4254,783
48,3,4237,804
48,3,4079,1257
48,3,4094,1457
48,3,3463,1986
48,3,3597,2023
48,3,3503,2066
48,3,3388,2078
48,3,3445,2089
48,3,3618,2118
48,3,3821,2127
48,3,3821,2156
48,3,3718,2275
48,3,3729,2278
48,3,3523,2360
48,3,3651,2464
48,3,3531,2495
48,3,3602,2534
48,3,905,2994
49,2,642,2033
49,2,1015,2065
49,2,909,2148
49,2,736,2201
49,3,626,2016
49,3,938,2057
49,3,868,2075
49,3,1017,2077
49,3,906,2127
49,3,816,2154
49,3,1013,2161
49,3,1003,2182
49,3,854,2192
49,3,808,2202
49,3,338,2248
49,3,417,2322
49,3,431,2332
49,3,437,2345
49,3,590,2355
50,0,3682,2306
